Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Crime_Code
287063,10510968,HZ252193,05/05/2016 11:20:00 AM,044XX S RICHMOND ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),True,False,922,9.0,14.0,58.0,26,2016,05/12/2016 03:50:15 PM,41.812734474,-87.698020164,7
3507652,10325068,HY515203,11/25/2015 10:14:00 PM,022XX E 99TH ST,1536,PUBLIC INDECENCY,LICENSED PREMISE,NURSING HOME/RETIREMENT HOME,True,False,431,4.0,7.0,51.0,17,2015,12/02/2015 03:54:47 PM,41.715285614,-87.568914995,26
3488868,10293594,HY480934,10/28/2015 01:45:00 PM,029XX W POLK ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",False,False,1135,11.0,28.0,27.0,24,2015,11/04/2015 04:00:27 PM,41.871025414,-87.699510379,27
879963,9993045,HY182861,03/13/2015 11:42:00 AM,026XX W HIRSCH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,APARTMENT,True,False,1423,14.0,26.0,24.0,18,2015,08/17/2015 03:03:40 PM,41.906605522,-87.693751008,17
2605301,8733709,HV409685,07/31/2012 09:30:00 PM,054XX S RIDGEWOOD CT,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,234,2.0,4.0,41.0,06,2012,02/04/2016 06:33:39 AM,41.797440395,-87.592602458,31
2549660,8648690,HV323561,06/07/2012 08:15:00 AM,021XX W 18TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1223,12.0,25.0,31.0,05,2012,02/04/2016 06:33:39 AM,41.856704257,-87.679635188,3
6185211,10745519,HZ506539,11/06/2016 07:00:00 PM,039XX W FILLMORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,1132,11.0,24.0,29.0,07,2016,11/13/2016 03:47:04 PM,41.868009127,-87.72377877,16
4052085,10434328,HZ171928,03/02/2016 01:30:00 PM,044XX S ASHLAND AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,924,9.0,12.0,61.0,06,2016,03/09/2016 04:05:56 PM,41.813601484,-87.665099694,31
2961597,9305143,HW449629,09/12/2013 03:00:00 AM,011XX N HAMLIN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1112,11.0,27.0,23.0,06,2013,02/04/2016 06:33:39 AM,41.901679344,-87.7213979,31
3111574,9561742,HX213749,04/06/2014 11:21:00 PM,054XX S RICHMOND ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,923,9.0,14.0,63.0,26,2014,02/04/2016 06:33:39 AM,41.794789435,-87.697493309,24
2745908,8957074,HW106383,01/05/2013 08:20:00 PM,022XX N BISSELL ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1812,18.0,43.0,7.0,05,2013,02/04/2016 06:33:39 AM,41.922308364,-87.652296388,3
2471267,8523485,HV200734,03/11/2012 10:47:00 AM,045XX N MAGNOLIA AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,False,False,1913,19.0,46.0,3.0,11,2012,02/04/2016 06:33:39 AM,41.964387333,-87.66100398,8
2919195,9236123,HW383153,07/28/2013 06:10:00 PM,007XX W GARFIELD BLVD,0880,THEFT,PURSE-SNATCHING,CTA BUS,False,False,935,9.0,3.0,61.0,06,2013,02/04/2016 06:33:39 AM,41.794334214,-87.643337071,31
6186597,10746963,HZ508255,11/08/2016 01:30:00 PM,024XX E 72ND ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESTAURANT,True,True,334,3.0,7.0,43.0,26,2016,11/15/2016 03:54:59 PM,41.764448809,-87.565468967,24
3475417,10269931,HY457718,10/11/2015 06:30:00 AM,069XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,True,322,3.0,6.0,69.0,04A,2015,10/18/2015 03:53:35 PM,41.768576495,-87.6217728,1
2451436,8491709,HV168887,02/22/2012 07:44:00 PM,007XX S LAWNDALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1133,11.0,24.0,27.0,18,2012,02/04/2016 06:33:39 AM,41.871342888,-87.718023084,17
2561718,8667615,HV342606,06/19/2012 01:40:00 PM,002XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,113,1.0,42.0,32.0,06,2012,02/04/2016 06:33:39 AM,41.878638996,-87.627691486,31
2690948,8869462,HV543087,10/31/2012 09:00:00 PM,010XX W WRIGHTWOOD AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,PARK PROPERTY,False,False,1932,19.0,32.0,7.0,03,2012,02/04/2016 06:33:39 AM,41.928993293,-87.654613968,28
5800384,10508713,HZ250459,04/13/2016 06:30:00 PM,058XX N ST LOUIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1711,17.0,39.0,13.0,08A,2016,05/09/2016 03:49:38 PM,41.987137322,-87.716324434,1
3367578,10082226,HY270510,05/21/2015 01:00:00 PM,035XX S RHODES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,212,2.0,4.0,35.0,14,2015,08/17/2015 03:03:40 PM,41.830697249,-87.614476891,6
3376503,10097223,HY285209,06/02/2015 05:30:00 PM,030XX N HOYNE AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,1931,19.0,32.0,5.0,08B,2015,08/17/2015 03:03:40 PM,41.936674656,-87.680697233,2
3001101,9369644,HW512909,10/30/2013 09:10:00 AM,040XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,213,2.0,3.0,38.0,08B,2013,02/04/2016 06:33:39 AM,41.821431252,-87.627534834,2
3012899,9388932,HW532273,11/13/2013 05:50:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18.0,42.0,8.0,06,2013,02/04/2016 06:33:39 AM,41.89804054,-87.624091323,31
2589782,8709153,HV370034,07/03/2012 07:00:00 PM,008XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,False,False,123,1.0,2.0,32.0,11,2012,02/04/2016 06:33:39 AM,41.871556324,-87.624163883,8
2563364,8670098,HV345208,06/21/2012 02:10:00 AM,053XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,231,2.0,3.0,40.0,14,2012,02/04/2016 06:33:39 AM,41.79772009,-87.617676767,6
2877885,9172783,HW317071,06/13/2013 03:15:00 PM,032XX W 61ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,823,8.0,16.0,66.0,08B,2013,02/04/2016 06:33:39 AM,41.782605195,-87.703546136,2
2539796,8633580,HV307858,05/28/2012 10:05:00 PM,051XX S HOYNE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,932,9.0,16.0,61.0,03,2012,02/04/2016 06:33:39 AM,41.800982911,-87.676934029,28
2845508,9120718,HW265456,05/08/2013 12:00:00 PM,078XX S EAST END AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,414,4.0,8.0,43.0,18,2013,02/04/2016 06:33:39 AM,41.752878907,-87.58334095,17
2714825,8907019,HV580708,11/25/2012 09:00:00 AM,052XX S INGLESIDE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,233,2.0,4.0,41.0,11,2012,02/04/2016 06:33:39 AM,41.800294178,-87.602845995,8
3534568,10370351,HZ106229,01/06/2016 03:25:00 PM,001XX S STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,112,1.0,42.0,32.0,06,2016,01/18/2016 03:52:00 PM,41.879876814,-87.627718261,31
2941119,9272819,HW417128,08/20/2013 05:30:00 PM,034XX S GILES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,211,2.0,2.0,35.0,14,2013,02/04/2016 06:33:39 AM,41.832094304,-87.61935249,6
3052092,9455986,HX108848,01/09/2014 11:15:00 AM,024XX W EASTWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1911,19.0,47.0,4.0,05,2014,02/04/2016 06:33:39 AM,41.965731951,-87.689725637,3
3175967,9672313,HX322122,06/28/2014 03:30:00 AM,075XX S SEELEY AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,611,6.0,18.0,71.0,26,2014,02/04/2016 06:33:39 AM,41.756431961,-87.674522135,24
2870095,9159438,HW304670,06/04/2013 08:28:00 PM,013XX S HOMAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1021,10.0,24.0,29.0,19,2013,02/04/2016 06:33:39 AM,41.864384,-87.710486767,9
2693795,8873923,HV547722,11/04/2012 01:00:00 AM,050XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,2031,20.0,40.0,4.0,06,2012,02/04/2016 06:33:39 AM,41.973542252,-87.691739482,31
2654398,8812574,HV485465,09/21/2012 11:40:00 AM,0000X E ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,113,1.0,42.0,32.0,18,2012,02/04/2016 06:33:39 AM,41.879497199,-87.627123892,17
806097,10534032,HZ277620,05/24/2016 12:20:00 PM,082XX S KEDZIE AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,835,8.0,18.0,70.0,08B,2016,05/31/2016 03:53:32 PM,41.7433818,-87.702214689,2
2831996,9099451,HW244100,04/17/2013 09:00:00 AM,048XX W CONGRESS PKWY,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1533,15.0,24.0,25.0,26,2013,02/04/2016 06:33:39 AM,41.874056122,-87.746170395,24
2541134,8635632,HV308192,05/28/2012 11:00:00 PM,007XX W 19TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,1233,12.0,25.0,31.0,06,2012,02/04/2016 06:33:39 AM,41.856001258,-87.646176474,31
3092624,9527569,HX181787,03/12/2014 12:03:00 PM,019XX W CRYSTAL ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,ALLEY,True,False,1424,14.0,1.0,24.0,11,2014,02/04/2016 06:33:39 AM,41.904140085,-87.676058472,8
859892,9955447,HY144290,02/05/2015 03:00:00 PM,003XX W 23RD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,914,9.0,25.0,34.0,06,2015,08/17/2015 03:03:40 PM,41.850913923,-87.636243717,31
2901548,9208713,HW354885,07/09/2013 02:14:00 PM,045XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1914,19.0,46.0,3.0,18,2013,02/04/2016 06:33:39 AM,41.964874865,-87.654781124,17
3538796,10378051,HZ114019,01/13/2016 11:30:00 AM,063XX S WOODLAWN AVE,0810,THEFT,OVER $500,STREET,False,False,314,3.0,20.0,42.0,06,2016,01/20/2016 04:06:43 PM,41.779757329,-87.596186376,31
6073208,10567618,HZ315436,06/20/2016 09:40:00 AM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,112,1.0,42.0,32.0,06,2016,06/27/2016 03:51:44 PM,41.882470918,-87.627847625,31
2868371,9156051,HW301889,06/03/2013 01:30:00 AM,016XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1012,10.0,24.0,29.0,08B,2013,02/04/2016 06:33:39 AM,41.858323564,-87.726165038,2
6140197,10676757,HZ429466,09/10/2016 02:30:00 AM,0000X W HUBBARD ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,False,1831,18.0,42.0,8.0,03,2016,09/17/2016 03:46:26 PM,41.890053273,-87.628744799,28
2500026,8570419,HV245316,04/16/2012 10:02:00 PM,086XX S SANGAMON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,613,6.0,21.0,71.0,15,2012,02/04/2016 06:33:39 AM,41.737611425,-87.647311762,32
2494835,8562213,HV236953,04/09/2012 01:00:00 AM,070XX N GLENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2423,24.0,49.0,1.0,08B,2012,02/04/2016 06:33:39 AM,42.00943104,-87.665791571,2
2660126,8821495,HV494579,09/27/2012 05:43:00 PM,024XX W AUGUSTA BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1312,12.0,1.0,24.0,26,2012,02/04/2016 06:33:39 AM,41.899364679,-87.688078389,24
3234266,9767841,HX418536,09/06/2014 09:30:00 PM,105XX S EDBROOKE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,OTHER,True,False,512,5.0,9.0,49.0,18,2014,02/04/2016 06:33:39 AM,41.702900294,-87.619662991,17
4042331,10420083,HZ158186,02/19/2016 01:45:00 AM,051XX N MILWAUKEE AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,POLICE FACILITY/VEH PARKING LOT,False,False,1623,16.0,45.0,11.0,14,2016,02/26/2016 03:52:43 PM,41.974129858,-87.766357256,6
2498870,8568393,HV243573,04/15/2012 05:15:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1.0,42.0,32.0,06,2012,02/04/2016 06:33:39 AM,41.883500187,-87.627876698,31
2845447,9120611,HW265160,05/08/2013 07:15:00 AM,023XX W 50TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,931,9.0,16.0,63.0,08B,2013,02/04/2016 06:33:39 AM,41.802051451,-87.682417236,2
6063068,10634374,HZ386892,08/10/2016 09:18:00 PM,008XX E MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,False,321,3.0,20.0,42.0,15,2016,10/01/2016 03:47:19 PM,41.774967567,-87.605069148,32
3076127,9497723,HX152115,02/15/2014 11:39:00 AM,067XX S CLAREMONT AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,832,8.0,17.0,66.0,08A,2014,02/04/2016 06:33:39 AM,41.771431667,-87.682111024,1
6094007,10600249,HZ349172,07/14/2016 07:34:00 PM,078XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,08B,2016,07/21/2016 03:55:21 PM,41.75310656,-87.565047114,2
3394105,10128320,HY316309,06/26/2015 06:45:00 AM,049XX W ST PAUL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2533,25.0,37.0,25.0,08B,2015,08/17/2015 03:03:40 PM,41.912317781,-87.750217567,2
2792631,9034359,HW181532,02/16/2013 12:30:00 AM,013XX W LUNT AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2431,24.0,49.0,1.0,06,2013,02/04/2016 06:33:39 AM,42.009144641,-87.664675996,31
2489029,8552619,HV218276,03/28/2012 03:53:00 PM,034XX W 63RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,POLICE FACILITY/VEH PARKING LOT,False,False,823,8.0,15.0,66.0,26,2012,02/04/2016 06:33:39 AM,41.778877155,-87.708840106,24
6201652,10768590,HZ533994,11/29/2016 08:07:00 PM,089XX S ESCANABA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,423,4.0,10.0,46.0,15,2016,12/06/2016 04:02:27 PM,41.732700185,-87.55408317,32
2706357,8893319,HV567647,11/18/2012 05:00:00 PM,121XX S FRONT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,532,5.0,9.0,53.0,26,2012,02/04/2016 06:33:39 AM,41.674201351,-87.615023987,24
3301604,9883472,HX534789,12/08/2014 04:25:00 PM,016XX S CLARK ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,131,1.0,3.0,33.0,06,2014,02/04/2016 06:33:39 AM,41.859746945,-87.630270643,31
2739638,8948007,HV620089,12/28/2012 09:39:00 PM,054XX S HERMITAGE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,932,9.0,16.0,61.0,26,2012,02/04/2016 06:33:39 AM,41.794887324,-87.668253572,24
3044113,9440840,HW584996,12/26/2013 10:57:00 PM,010XX E 132ND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,True,False,533,5.0,9.0,54.0,18,2013,02/04/2016 06:33:39 AM,41.655814926,-87.59606083,17
833486,9665228,HX315378,06/23/2014 11:30:00 AM,048XX W ADAMS ST,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1533,15.0,28.0,25.0,08B,2014,02/04/2016 06:33:39 AM,41.878590393,-87.74578372,2
6158877,10704152,HZ460219,10/04/2016 04:45:00 AM,011XX N CLARK ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1824,18.0,42.0,8.0,06,2016,10/11/2016 03:51:41 PM,41.903478069,-87.631433102,31
2827852,9092471,HW237416,04/18/2013 12:45:00 AM,007XX E 87TH ST,0330,ROBBERY,AGGRAVATED,CTA BUS STOP,False,False,632,6.0,6.0,44.0,03,2013,02/04/2016 06:33:39 AM,41.736644584,-87.605253122,28
3544845,10388901,HZ125541,01/22/2016 12:00:00 PM,035XX W CARROLL AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,1123,11.0,28.0,27.0,06,2016,01/29/2016 03:52:43 PM,41.887413474,-87.714497528,31
2535798,8628413,HV301713,05/24/2012 06:00:00 PM,028XX S SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,True,False,1032,10.0,12.0,30.0,03,2012,02/04/2016 06:33:39 AM,41.839955532,-87.706121788,28
2977328,9330516,HW474324,09/30/2013 02:40:00 AM,031XX W 62ND ST,0810,THEFT,OVER $500,STREET,True,False,823,8.0,15.0,66.0,06,2013,02/04/2016 06:33:39 AM,41.780818964,-87.701103445,31
2413902,8431543,HV109859,01/08/2012 01:00:00 PM,018XX S WENTWORTH AVE,0810,THEFT,OVER $500,STREET,False,False,2111,9.0,25.0,34.0,06,2012,02/04/2016 06:33:39 AM,41.85677368,-87.631863279,31
2539211,8632879,HV307073,05/28/2012 11:50:00 AM,007XX E 63RD ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,True,False,312,3.0,20.0,42.0,18,2012,02/04/2016 06:33:39 AM,41.780397667,-87.606668585,17
2613199,8746645,HV420469,08/07/2012 08:54:00 PM,013XX W GEORGE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1932,19.0,32.0,6.0,05,2012,02/04/2016 06:33:39 AM,41.934320521,-87.662201902,3
6153420,10696688,HZ450902,09/26/2016 06:00:00 PM,013XX N PINE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,False,2532,25.0,37.0,25.0,03,2016,10/03/2016 03:57:52 PM,41.904197634,-87.763898023,28
3318708,9952419,HY140681,11/07/2014 12:30:00 PM,010XX E 95TH ST,0810,THEFT,OVER $500,OTHER,False,False,413,4.0,8.0,47.0,06,2014,02/04/2016 06:33:39 AM,41.722133485,-87.59934358,31
3342288,10037594,HY227096,04/17/2015 10:00:00 PM,062XX N SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,2413,24.0,50.0,2.0,14,2015,08/17/2015 03:03:40 PM,41.994407793,-87.704390543,6
2888633,9189217,HW334305,06/25/2013 09:55:00 AM,058XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,824,8.0,14.0,63.0,08B,2013,02/04/2016 06:33:39 AM,41.787111888,-87.702148988,2
3542759,10384828,HZ121348,01/19/2016 07:49:00 PM,031XX W SCHOOL ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,False,1733,17.0,33.0,21.0,26,2016,01/26/2016 04:01:19 PM,41.94104334,-87.706786113,24
3383163,10108771,HY297441,06/11/2015 10:20:00 PM,002XX W 112TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,522,5.0,34.0,49.0,08A,2015,08/17/2015 03:03:40 PM,41.690698681,-87.628951108,1
3389073,10119523,HY308055,06/14/2015 06:00:00 PM,012XX W WASHBURNE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,1233,12.0,2.0,28.0,04A,2015,08/17/2015 03:03:40 PM,41.866129145,-87.657544481,1
3013512,9390095,HW533305,10/04/2013 09:00:00 AM,048XX N ELSTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1712,17.0,39.0,14.0,26,2013,02/04/2016 06:33:39 AM,41.96925414,-87.742024246,24
2477413,8533565,HV210300,03/22/2012 09:32:00 PM,007XX W BELMONT AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,True,1934,19.0,44.0,6.0,04A,2012,02/04/2016 06:33:39 AM,41.94000758,-87.647517357,1
3021889,9403408,HW546850,11/25/2013 12:30:00 AM,051XX S WENTWORTH AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,True,False,225,2.0,3.0,37.0,26,2013,02/04/2016 06:33:39 AM,41.80171934,-87.630703621,7
6109419,10622564,HZ375374,08/02/2016 03:45:00 PM,009XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1213,12.0,1.0,24.0,06,2016,08/09/2016 04:02:00 PM,41.898401148,-87.667356888,31
6116867,10636275,HZ387550,08/11/2016 11:59:00 AM,039XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,False,False,213,2.0,3.0,38.0,08B,2016,08/18/2016 03:53:14 PM,41.823536688,-87.616989442,2
3019349,9399768,HW542581,11/21/2013 02:55:00 PM,013XX E 79TH ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,411,4.0,8.0,45.0,08A,2013,02/04/2016 06:33:39 AM,41.751420646,-87.592486791,1
880931,9994259,HY184683,03/14/2015 05:30:00 AM,008XX S LEAVITT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1225,12.0,25.0,28.0,08B,2015,08/17/2015 03:03:40 PM,41.871112604,-87.681261775,2
3375373,10095126,HY283819,06/01/2015 05:09:00 PM,041XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,2534,25.0,30.0,20.0,14,2015,08/17/2015 03:03:40 PM,41.917130084,-87.7293042,6
3111948,9562723,HX214307,04/07/2014 01:45:00 PM,019XX W GARFIELD BLVD,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,932,9.0,16.0,61.0,26,2014,02/04/2016 06:33:39 AM,41.793924612,-87.673580917,7
3361105,10070679,HY259343,05/13/2015 11:00:00 AM,014XX E 66TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,321,3.0,5.0,42.0,14,2015,08/17/2015 03:03:40 PM,41.774213961,-87.590237553,6
3164600,9653091,HX303329,06/14/2014 02:20:00 PM,016XX S INDIANA AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,132,1.0,2.0,33.0,04B,2014,02/04/2016 06:33:39 AM,41.859989233,-87.622375476,2
6057921,10544618,HZ289985,06/01/2016 05:30:00 PM,112XX S EGGLESTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2233,22.0,34.0,49.0,08A,2016,06/08/2016 03:59:54 PM,41.689779079,-87.63385256,1
3359330,10067333,HY256407,05/11/2015 08:00:00 PM,009XX W 83RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,613,6.0,21.0,71.0,18,2015,08/17/2015 03:03:40 PM,41.743301057,-87.647885122,17
2934405,9261815,HW407022,08/13/2013 07:45:00 PM,040XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,213,2.0,3.0,38.0,06,2013,02/04/2016 06:33:39 AM,41.821536978,-87.621542622,31
2743843,8954055,HV617320,12/26/2012 03:32:00 PM,080XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,631,6.0,6.0,44.0,18,2012,02/04/2016 06:33:39 AM,41.74899896,-87.605175838,17
